,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
22,43c4418a77b5c1807a8cbfd0a9e22881aea798d7,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 10:07:25+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,164
23,43c4418a77b5c1807a8cbfd0a9e22881aea798d7,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-07-23 10:07:25+00:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,164
24,b3ee440a1a459e63001454e5a9e1f20da439edab,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-27 16:13:03-07:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,206
25,b3ee440a1a459e63001454e5a9e1f20da439edab,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-27 16:13:03-07:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,206
26,b3ee440a1a459e63001454e5a9e1f20da439edab,3.5/slim/Dockerfile,3.5/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-27 16:13:03-07:00,2019-02-12 13:08:27-08:00,2019-10-14 15:34:00-07:00,3.5/slim/Dockerfile,206
27,b3ee440a1a459e63001454e5a9e1f20da439edab,3.5/Dockerfile,3.5/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-27 16:13:03-07:00,2014-12-16 15:36:16-08:00,2019-10-14 15:34:00-07:00,3.5/Dockerfile,206
28,b3ee440a1a459e63001454e5a9e1f20da439edab,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-27 16:13:03-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,206
29,7b94c4d3f29cb9d94b6ca4aee43eba8d3cb66410,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-10-14 16:07:28+00:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,124
30,7b94c4d3f29cb9d94b6ca4aee43eba8d3cb66410,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-10-14 16:07:28+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,124
31,7b94c4d3f29cb9d94b6ca4aee43eba8d3cb66410,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-10-14 16:07:28+00:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,124
